,Episode,Mean,Stddev
396, 396.00000, 500.00000,   0.00000
397, 397.00000, 191.40000,   8.91291
398, 398.00000, 499.70000,   0.64031
399, 399.00000, 500.00000,   0.00000
400, 400.00000, 207.50000,  21.88264
401, 401.00000, 199.90000,  11.13059
402, 402.00000, 179.50000,   8.55862
403, 403.00000, 199.90000,   9.24608
404, 404.00000, 500.00000,   0.00000
405, 405.00000, 305.30000,  63.28041
406, 406.00000, 500.00000,   0.00000
407, 407.00000, 263.20000,  21.44201
408, 408.00000, 500.00000,   0.00000
409, 409.00000, 201.10000,  10.38701
410, 410.00000, 228.30000,  25.40098
411, 411.00000, 212.60000,  11.77455
412, 412.00000, 500.00000,   0.00000
413, 413.00000, 500.00000,   0.00000
414, 414.00000, 417.90000,  75.61144
415, 415.00000, 500.00000,   0.00000
416, 416.00000, 207.50000,   8.73212
417, 417.00000, 301.70000, 114.36175
418, 418.00000, 196.00000,  10.12917
419, 419.00000, 197.90000,  19.41365
420, 420.00000, 210.10000,   9.94435
421, 421.00000, 192.60000,  12.41934
422, 422.00000, 463.90000,  44.35640
423, 423.00000, 289.80000,  77.72104
424, 424.00000, 407.20000,  82.23843
425, 425.00000, 269.30000,  23.14325
426, 426.00000, 200.40000,  13.25292
427, 427.00000, 447.40000,  81.11745
428, 428.00000, 219.10000,  13.77280
429, 429.00000, 372.00000,  98.22932
430, 430.00000, 416.50000,  76.65018
431, 431.00000, 289.80000,  13.14382
432, 432.00000, 245.50000,  25.01699
433, 433.00000, 352.20000,  47.31131
434, 434.00000, 250.50000,  14.20739
435, 435.00000, 274.40000,  15.18684
436, 436.00000, 199.50000,  10.51903
437, 437.00000, 146.30000,  25.12389
438, 438.00000, 265.20000,  16.00500
439, 439.00000, 109.60000,  33.40120
440, 440.00000, 159.50000,  18.20027
441, 441.00000, 254.60000,  20.08582
442, 442.00000, 323.80000,  90.20288
443, 443.00000, 217.20000,  10.63767
444, 444.00000, 205.10000,  14.82869
445, 445.00000, 224.50000,   9.56295
446, 446.00000, 386.60000, 118.75285
447, 447.00000, 194.60000,   9.55196
448, 448.00000, 207.70000,  13.25179
449, 449.00000, 469.70000,  31.95951
450, 450.00000, 189.10000,  13.51629
451, 451.00000, 229.40000,  14.20704
452, 452.00000, 500.00000,   0.00000
453, 453.00000, 440.30000,  74.60972
454, 454.00000, 347.90000,  84.16822
455, 455.00000, 222.30000,  14.09291
456, 456.00000, 373.40000,  81.15565
457, 457.00000, 340.00000,  84.82806
458, 458.00000, 485.50000,  43.50000
459, 459.00000, 490.60000,  27.86826
460, 460.00000, 355.60000,  96.01583
461, 461.00000, 204.10000,  17.00853
462, 462.00000, 246.60000,  30.35194
463, 463.00000, 218.10000,  28.65118
464, 464.00000, 251.20000,  32.92659
465, 465.00000, 195.80000,  12.36770
466, 466.00000, 247.70000,  86.39103
467, 467.00000, 207.20000,  18.74460
468, 468.00000, 442.60000, 109.70615
469, 469.00000, 494.80000,  12.88255
470, 470.00000, 276.20000,  79.30422
471, 471.00000, 216.10000,  16.38566
472, 472.00000, 297.30000,  84.31376
473, 473.00000, 265.20000,  87.37711
474, 474.00000, 196.00000,  10.72381
475, 475.00000, 299.10000, 109.79112
476, 476.00000, 480.60000,  32.01000
477, 477.00000, 476.70000,  53.22415
478, 478.00000, 380.60000, 107.92794
479, 479.00000, 213.20000,  15.96120
480, 480.00000, 209.40000,  18.49432
481, 481.00000, 451.00000,  73.02328
482, 482.00000, 339.30000, 109.62486
483, 483.00000, 200.90000,   9.35361
484, 484.00000, 221.50000,  11.86802
485, 485.00000, 500.00000,   0.00000
486, 486.00000, 251.70000,  28.56589
487, 487.00000, 218.90000,  20.21114
488, 488.00000, 227.00000,  10.62073
489, 489.00000, 496.20000,  11.07068
490, 490.00000, 250.50000,  18.55936
491, 491.00000, 240.70000,  15.11324
492, 492.00000, 255.70000,  84.70543
493, 493.00000, 251.60000,  20.33814
494, 494.00000, 484.70000,  32.97893
495, 495.00000, 363.90000,  90.82450
496, 496.00000, 212.40000,  20.93896
497, 497.00000, 448.70000,  74.96806
498, 498.00000, 447.50000,  82.86405
499, 499.00000, 489.10000,  32.70000
